,Incident ID,Category,Description,Day,Date,Time,District,Latitude,Longitude
372,180353642,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,2018-05-12,09:30,BAYVIEW,-122.38797780416797,37.729415033236876
373,180353642,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Saturday,2018-05-12,09:30,BAYVIEW,-122.38797780416797,37.729415033236876
374,180353539,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,2018-05-12,09:04,PARK,-122.44534678659976,37.770208195917206
375,180353573,NON-CRIMINAL,AIDED CASE,Saturday,2018-05-12,09:00,NORTHERN,-122.42033209959268,37.77620757682619
376,180353501,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Saturday,2018-05-12,08:30,BAYVIEW,-122.38890440663258,37.72669171703817
377,180353501,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Saturday,2018-05-12,08:30,BAYVIEW,-122.38890440663258,37.72669171703817
378,180353551,DISORDERLY CONDUCT,"DISTURBING THE PEACE, COMMOTION",Saturday,2018-05-12,08:30,SOUTHERN,-122.41848056480798,37.77589844620397
379,180353551,ASSAULT,THREAT OR FORCE TO RESIST EXECUTIVE OFFICER,Saturday,2018-05-12,08:30,SOUTHERN,-122.41848056480798,37.77589844620397
380,180353551,TRESPASS,TRESPASSING ON RAILROAD TRAINS,Saturday,2018-05-12,08:30,SOUTHERN,-122.41848056480798,37.77589844620397
381,180353498,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Saturday,2018-05-12,08:25,PARK,-122.4453186926697,37.76971906190156
382,180355115,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,2018-05-12,08:20,SOUTHERN,-122.41544875956173,37.778293520129026
383,180353432,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,2018-05-12,08:17,PARK,-122.44550661065246,37.770658327348166
384,180353454,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,2018-05-12,08:11,PARK,-122.44550661065246,37.770658327348166
385,180354418,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,2018-05-12,08:00,SOUTHERN,-122.40340479147905,37.775420706711
386,180353476,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Saturday,2018-05-12,07:55,NORTHERN,-122.42279133102403,37.775951244274886
387,180353476,WEAPON LAWS,CARRYING OF CONCEALED WEAPON BY CONVICTED FELON,Saturday,2018-05-12,07:55,NORTHERN,-122.42279133102403,37.775951244274886
388,180356050,FAMILY OFFENSES,FAILURE TO PROVIDE FOR CHILD,Saturday,2018-05-12,07:50,RICHMOND,-122.459586266903,37.776483471180455
389,180353448,VANDALISM,"MALICIOUS MISCHIEF, STREET CARS/BUSES",Saturday,2018-05-12,07:38,SOUTHERN,-122.40806834514827,37.783991676816086
390,180353448,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Saturday,2018-05-12,07:38,SOUTHERN,-122.40806834514827,37.783991676816086
391,180353329,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Saturday,2018-05-12,06:09,NORTHERN,-122.42216348615732,37.788685640357315
392,180353272,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,2018-05-12,05:20,TENDERLOIN,-122.41114194810076,37.785073619749866
393,180353266,ROBBERY,"ROBBERY, BODILY FORCE",Saturday,2018-05-12,05:12,INGLESIDE,-122.43674976012142,37.721991576894276
394,180353288,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Saturday,2018-05-12,05:12,INGLESIDE,-122.43674976012142,37.721991576894276
395,180353250,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,2018-05-12,04:15,MISSION,-122.41935017322852,37.76101609120562
396,180353250,ASSAULT,FALSE IMPRISONMENT,Saturday,2018-05-12,04:15,MISSION,-122.41935017322852,37.76101609120562
397,180353250,ASSAULT,THREATS AGAINST LIFE,Saturday,2018-05-12,04:15,MISSION,-122.41935017322852,37.76101609120562
398,180353222,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Saturday,2018-05-12,03:40,CENTRAL,-122.4141794371901,37.78750248320705
399,180353200,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Saturday,2018-05-12,03:38,INGLESIDE,-122.43487054364452,37.724589160901026
400,180353181,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,2018-05-12,03:00,BAYVIEW,-122.39556536014139,37.75633027490241
401,180353181,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,2018-05-12,03:00,BAYVIEW,-122.39556536014139,37.75633027490241
402,180353181,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,2018-05-12,03:00,BAYVIEW,-122.39556536014139,37.75633027490241
403,180353153,OTHER OFFENSES,RESISTING ARREST,Saturday,2018-05-12,02:58,NORTHERN,-122.42081833044479,37.78289464509124
404,180353153,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Saturday,2018-05-12,02:58,NORTHERN,-122.42081833044479,37.78289464509124
405,180354010,NON-CRIMINAL,LOST PROPERTY,Saturday,2018-05-12,02:30,SOUTHERN,-122.40367144217677,37.77703244359459
406,180353147,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Saturday,2018-05-12,02:18,MISSION,-122.42090174945592,37.764977891803525
407,180353125,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Saturday,2018-05-12,02:03,BAYVIEW,-122.38288898708346,37.730342936363684
408,180353125,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Saturday,2018-05-12,02:03,BAYVIEW,-122.38288898708346,37.730342936363684
409,180353125,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,2018-05-12,02:03,BAYVIEW,-122.38288898708346,37.730342936363684
410,180353119,BURGLARY,"BURGLARY, ATTEMPTED FORCIBLE ENTRY",Saturday,2018-05-12,02:00,MISSION,-122.4219348671669,37.7487561594032
411,180359684,LARCENY/THEFT,GRAND THEFT FROM PERSON,Saturday,2018-05-12,02:00,TENDERLOIN,-122.41076876634322,37.78321451900127
412,180353084,ASSAULT,INFLICT INJURY ON COHABITEE,Saturday,2018-05-12,01:53,TARAVAL,-122.46709224042239,37.71427356605119
413,180355400,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Saturday,2018-05-12,01:40,CENTRAL,-122.40535579117254,37.8037825925855
414,180353131,TRESPASS,TRESPASSING,Saturday,2018-05-12,01:33,CENTRAL,-122.41084562422678,37.79231587476473
415,180353131,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Saturday,2018-05-12,01:33,CENTRAL,-122.41084562422678,37.79231587476473
416,180353062,ASSAULT,DISCHARGING IN GROSSLY NEGLIGENT MANNER,Saturday,2018-05-12,01:32,BAYVIEW,-122.3831874587039,37.73167579604843
417,180353062,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Saturday,2018-05-12,01:32,BAYVIEW,-122.3831874587039,37.73167579604843
418,180353078,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Saturday,2018-05-12,01:30,SOUTHERN,-122.39288914579751,37.793538595835614
419,180353216,OTHER OFFENSES,VIOLATION OF STAY AWAY ORDER,Saturday,2018-05-12,01:30,INGLESIDE,-122.43597721702994,37.72312883067275
420,180353216,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,2018-05-12,01:30,INGLESIDE,-122.43597721702994,37.72312883067275
421,180353216,ASSAULT,THREATS AGAINST LIFE,Saturday,2018-05-12,01:30,INGLESIDE,-122.43597721702994,37.72312883067275
422,180357036,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,2018-05-12,01:30,MISSION,-122.41112592611167,37.75507595858458
423,180357036,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,2018-05-12,01:30,MISSION,-122.41112592611167,37.75507595858458
424,180355660,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Saturday,2018-05-12,01:24,MISSION,-122.41672098200384,37.75716778171878
425,180353169,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Saturday,2018-05-12,01:15,MISSION,-122.41377774093453,37.75009221322826
426,180353034,ASSAULT,BATTERY,Saturday,2018-05-12,01:00,CENTRAL,-122.4127772969902,37.786834389270076
427,180353034,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,2018-05-12,01:00,CENTRAL,-122.4127772969902,37.786834389270076
428,180352989,OTHER OFFENSES,RESISTING ARREST,Saturday,2018-05-12,00:52,MISSION,-122.41814111944034,37.74982929090604
429,180352989,VANDALISM,"VANDALISM OR GRAFFITI TOOLS, POSSESSION",Saturday,2018-05-12,00:52,MISSION,-122.41814111944034,37.74982929090604
430,180353056,OTHER OFFENSES,RESISTING ARREST,Saturday,2018-05-12,00:45,CENTRAL,-122.41350777353708,37.800913896766616
431,180353056,WARRANTS,WARRANT ARREST,Saturday,2018-05-12,00:45,CENTRAL,-122.41350777353708,37.800913896766616
432,180352995,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Saturday,2018-05-12,00:43,RICHMOND,-122.45904610417796,37.78382589071322
433,180352945,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Saturday,2018-05-12,00:05,MISSION,-122.41093275078153,37.76941138494198
434,180352951,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Saturday,2018-05-12,00:01,MISSION,-122.42535592536271,37.767948809964786
435,180355030,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Saturday,2018-05-12,00:01,INGLESIDE,-122.45002660304331,37.731440080612266
436,180355030,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Saturday,2018-05-12,00:01,INGLESIDE,-122.45002660304331,37.731440080612266
437,180355030,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, UNLAWFUL ENTRY",Saturday,2018-05-12,00:01,INGLESIDE,-122.45002660304331,37.731440080612266
438,180357531,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Saturday,2018-05-12,00:01,INGLESIDE,-122.42442185518058,37.74260924493775
439,180352973,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2018-05-11,23:30,SOUTHERN,-122.40913838271311,37.770819410044915
440,180353818,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Friday,2018-05-11,23:30,BAYVIEW,-122.40025996848335,37.733059617587934
441,180353971,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,2018-05-11,23:30,BAYVIEW,-122.38847839624037,37.741109286458006
442,180358705,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,2018-05-11,23:30,NORTHERN,-122.42451983500884,37.79284128404467
443,180353238,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,2018-05-11,23:27,CENTRAL,-122.4169921623443,37.7886442171326
444,180352917,ASSAULT,MAYHEM WITH BODILY FORCE,Friday,2018-05-11,23:20,SOUTHERN,-122.41356409174416,37.77951403006305
445,180352917,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,2018-05-11,23:20,SOUTHERN,-122.41356409174416,37.77951403006305
446,180352923,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Friday,2018-05-11,23:20,NORTHERN,-122.43183185781379,37.79760994636538
447,180352876,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,2018-05-11,23:00,TARAVAL,-122.45361298206399,37.72179777724016
448,180352876,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,2018-05-11,23:00,TARAVAL,-122.45361298206399,37.72179777724016
449,180352876,ASSAULT,THREATS AGAINST LIFE,Friday,2018-05-11,23:00,TARAVAL,-122.45361298206399,37.72179777724016
450,180352876,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,2018-05-11,23:00,TARAVAL,-122.45361298206399,37.72179777724016
451,180352876,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,2018-05-11,23:00,TARAVAL,-122.45361298206399,37.72179777724016
452,180354606,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2018-05-11,23:00,SOUTHERN,-122.40992403374555,37.7775530955225
453,180353006,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,2018-05-11,22:40,MISSION,-122.42592048743613,37.75982791722287
454,180353006,FRAUD,"CREDIT CARD, THEFT BY USE OF",Friday,2018-05-11,22:40,MISSION,-122.42592048743613,37.75982791722287
455,180352848,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,2018-05-11,22:36,CENTRAL,-122.4179174881671,37.793243516798505
456,180352810,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,2018-05-11,22:32,MISSION,-122.42081767534577,37.7544878225551
457,180352832,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,2018-05-11,22:31,INGLESIDE,-122.40635393659508,37.74461731191273
458,180354054,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Friday,2018-05-11,22:30,INGLESIDE,-122.4323475714705,37.710754582638494
459,180352791,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,2018-05-11,22:19,MISSION,-122.41822194622897,37.748166408398525
460,180352791,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,2018-05-11,22:19,MISSION,-122.41822194622897,37.748166408398525
461,180352854,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT WITH A GUN,Friday,2018-05-11,22:19,TARAVAL,-122.46795851084327,37.73878261594419
462,180352713,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Friday,2018-05-11,21:58,SOUTHERN,-122.40340479147905,37.775420706711
463,180352713,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,2018-05-11,21:58,SOUTHERN,-122.40340479147905,37.775420706711
464,180352735,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Friday,2018-05-11,21:49,INGLESIDE,-122.40159934876854,37.72018369860561
465,180352735,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,2018-05-11,21:49,INGLESIDE,-122.40159934876854,37.72018369860561
466,180352735,ASSAULT,THREATS AGAINST LIFE,Friday,2018-05-11,21:49,INGLESIDE,-122.40159934876854,37.72018369860561
467,180353307,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2018-05-11,21:45,SOUTHERN,-122.39598597086741,37.77883482056823
468,180356389,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Friday,2018-05-11,21:30,MISSION,-122.41359081915343,37.75814314083267
469,180352672,ASSAULT,BATTERY,Friday,2018-05-11,20:45,NORTHERN,-122.42769976632175,37.78770024178041
470,180352672,TRESPASS,TRESPASSING,Friday,2018-05-11,20:45,NORTHERN,-122.42769976632175,37.78770024178041
471,180352672,VANDALISM,"MALICIOUS MISCHIEF, ADULT SUSPECT",Friday,2018-05-11,20:45,NORTHERN,-122.42769976632175,37.78770024178041
472,180352581,FRAUD,FALSE REPORT OF EMERGENCY,Friday,2018-05-11,20:31,PARK,-122.45423990761294,37.7459562953856
473,180352553,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,2018-05-11,20:30,INGLESIDE,-122.43414578907333,37.73355061312082
474,180352898,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Friday,2018-05-11,20:30,MISSION,-122.42043472455339,37.76337580580586
475,180352462,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Friday,2018-05-11,19:58,TENDERLOIN,-122.41634297762194,37.78244651355924
476,180352462,DRUG/NARCOTIC,SALE OF HEROIN,Friday,2018-05-11,19:58,TENDERLOIN,-122.41634297762194,37.78244651355924
477,180352462,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2018-05-11,19:58,TENDERLOIN,-122.41634297762194,37.78244651355924
478,180352456,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,2018-05-11,19:46,TENDERLOIN,-122.4142178043224,37.78325932950251
479,180352456,DRUG/NARCOTIC,SALE OF METH-AMPHETAMINE,Friday,2018-05-11,19:46,TENDERLOIN,-122.4142178043224,37.78325932950251
480,180352406,ASSAULT,ATTEMPTED HOMICIDE WITH A KNIFE,Friday,2018-05-11,19:10,TENDERLOIN,-122.41015707391111,37.784297384331246
481,180355068,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,2018-05-11,19:00,BAYVIEW,-122.38792738760918,37.7427030847405
482,180356395,NON-CRIMINAL,LOST PROPERTY,Friday,2018-05-11,19:00,MISSION,-122.42111847370417,37.75690115117253
483,180352622,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2018-05-11,18:50,NORTHERN,-122.41836018197363,37.78314989782107
484,180352365,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Friday,2018-05-11,18:25,BAYVIEW,-122.39845396391596,37.752194863992806
485,180352280,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Friday,2018-05-11,18:20,NORTHERN,-122.41838200860717,37.78325837709494
486,180352280,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2018-05-11,18:20,NORTHERN,-122.41838200860717,37.78325837709494
487,180352274,NON-CRIMINAL,AIDED CASE -PROPERTY FOR DESTRUCTION,Friday,2018-05-11,18:15,INGLESIDE,-122.43334761660485,37.720797537919196
488,180353749,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2018-05-11,18:15,NORTHERN,-122.42276686301862,37.77619162146718
489,180352268,ASSAULT,BATTERY OF A POLICE OFFICER,Friday,2018-05-11,18:04,NORTHERN,-122.42071597875758,37.78314823830041
490,180352268,"SEX OFFENSES, FORCIBLE",ENGAGING IN LEWD ACT,Friday,2018-05-11,18:04,NORTHERN,-122.42071597875758,37.78314823830041
491,180352268,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,2018-05-11,18:04,NORTHERN,-122.42071597875758,37.78314823830041
492,180352224,DRUG/NARCOTIC,SALE OF HEROIN,Friday,2018-05-11,18:00,TENDERLOIN,-122.4163519873519,37.7816031438671
493,180352224,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2018-05-11,18:00,TENDERLOIN,-122.4163519873519,37.7816031438671
494,180352224,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,2018-05-11,18:00,TENDERLOIN,-122.4163519873519,37.7816031438671
495,180352321,ASSAULT,CHILD ABUSE (PHYSICAL),Friday,2018-05-11,18:00,SOUTHERN,-122.41910574075156,37.77198577113608
496,180352321,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,2018-05-11,18:00,SOUTHERN,-122.41910574075156,37.77198577113608
497,180352321,DRUG/NARCOTIC,POSSESSION OF HEROIN,Friday,2018-05-11,18:00,SOUTHERN,-122.41910574075156,37.77198577113608
498,180352321,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,2018-05-11,18:00,SOUTHERN,-122.41910574075156,37.77198577113608
499,180352337,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,2018-05-11,17:58,TARAVAL,-122.45361298206399,37.72179777724016
500,180352337,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Friday,2018-05-11,17:58,TARAVAL,-122.45361298206399,37.72179777724016
501,180357688,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Friday,2018-05-11,17:30,INGLESIDE,-122.45636116118202,37.72469163806212
502,180352070,DRUG/NARCOTIC,POSSESSION OF COCAINE FOR SALES,Friday,2018-05-11,17:17,NORTHERN,-122.41838200860717,37.78325837709494
503,180352070,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2018-05-11,17:17,NORTHERN,-122.41838200860717,37.78325837709494
504,180352070,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,2018-05-11,17:17,NORTHERN,-122.41838200860717,37.78325837709494
505,180352070,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Friday,2018-05-11,17:17,NORTHERN,-122.41838200860717,37.78325837709494
506,180352042,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2018-05-11,17:06,NORTHERN,-122.41809076669234,37.78610074516448
507,180352042,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,2018-05-11,17:06,NORTHERN,-122.41809076669234,37.78610074516448
508,180353608,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Friday,2018-05-11,17:00,TENDERLOIN,-122.41262214366151,37.78441698195454
509,180358341,OTHER OFFENSES,INCIDENT ON SCHOOL GROUNDS,Friday,2018-05-11,17:00,NORTHERN,-122.43779723125937,37.79589753251698
510,180358341,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,2018-05-11,17:00,NORTHERN,-122.43779723125937,37.79589753251698
511,180352111,OTHER OFFENSES,VIOLATION OF EMERGENCY PROTECTIVE ORDER,Friday,2018-05-11,16:50,INGLESIDE,-122.41847388242033,37.71210405379944
512,180352111,SECONDARY CODES,DOMESTIC VIOLENCE,Friday,2018-05-11,16:50,INGLESIDE,-122.41847388242033,37.71210405379944
513,180352058,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Friday,2018-05-11,16:49,INGLESIDE,-122.41847388242033,37.71210405379944
514,180351997,WARRANTS,ENROUTE TO ADULT AUTHORITY,Friday,2018-05-11,16:33,TENDERLOIN,-122.41512058933773,37.78175893664054
515,180351903,DRUG/NARCOTIC,SALE OF HEROIN,Friday,2018-05-11,16:22,TENDERLOIN,-122.41474383538245,37.778719262789004
516,180351981,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,2018-05-11,16:15,BAYVIEW,-122.38807847515386,37.73244304427072
517,180351981,ASSAULT,BATTERY,Friday,2018-05-11,16:15,BAYVIEW,-122.38807847515386,37.73244304427072
518,180351878,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Friday,2018-05-11,16:10,SOUTHERN,-122.41251534135559,37.78047774805081
519,180351953,WEAPON LAWS,POSS OF PROHIBITED WEAPON,Friday,2018-05-11,16:04,NORTHERN,-122.4291287834775,37.7694556178593
520,180351862,WEAPON LAWS,EXHIBITING DEADLY WEAPON IN A THREATING MANNER,Friday,2018-05-11,15:50,SOUTHERN,-122.41029351968982,37.78223058700358
521,180351856,WARRANTS,WARRANT ARREST,Friday,2018-05-11,15:43,MISSION,-122.40928608966041,37.762435283937144
522,180351856,NON-CRIMINAL,"CIVIL SIDEWALKS, WARNING",Friday,2018-05-11,15:43,MISSION,-122.40928608966041,37.762435283937144
523,180353852,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,2018-05-11,15:42,CENTRAL,-122.39886197111578,37.800780999713545
524,180351884,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Friday,2018-05-11,15:40,SOUTHERN,-122.41591119887006,37.7752721501379
525,180351884,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Friday,2018-05-11,15:40,SOUTHERN,-122.41591119887006,37.7752721501379
526,180351743,ASSAULT,BATTERY,Friday,2018-05-11,15:32,RICHMOND,-122.45915687034714,37.784420905620756
527,180351765,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Friday,2018-05-11,15:22,INGLESIDE,-122.44712504568645,37.72103059142018
